OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
STARLINK-4345,2022-077G,2026-05-18T01:42:47.423808,15.05650510,.0001642,97.4817,318.2182,80.4240,279.7172,0,U,53049,999,21134,.33858E-4,.43E-5,0
STARLINK-4343,2022-077H,2026-05-18T01:20:49.154208,15.05647839,.0001215,97.4796,319.3142,83.1682,276.9683,0,U,53050,999,21141,-.48002E-5,-.128E-5,0
STARLINK-4336,2022-077J,2026-05-18T02:02:43.666368,15.05644823,.000157,97.4773,318.1929,98.1983,261.9422,0,U,53051,999,21134,-.17278E-5,-.84E-6,0
STARLINK-4341,2022-077K,2026-05-18T01:46:47.116416,15.05646243,.0001444,97.4785,318.2179,69.0591,291.0791,0,U,53052,999,21134,-.69214E-4,-.1057E-4,0
STARLINK-4337,2022-077L,2026-05-18T01:58:45.350112,15.05641154,.000179,97.4834,318.1922,88.2172,271.9260,0,U,53053,999,21134,.10287E-3,.1425E-4,0
STARLINK-4339,2022-077M,2026-05-18T02:04:41.560032,15.05640278,.0001708,97.4767,319.4164,93.9742,266.1681,0,U,53054,999,21142,.26652E-5,-.21E-6,0
STARLINK-4338,2022-077N,2026-05-18T01:12:50.588064,15.05648082,.000119,97.4816,319.2955,90.1307,270.0057,0,U,53055,999,21141,-.12807E-4,-.244E-5,0
STARLINK-4314,2022-077P,2026-05-18T00:52:54.126912,15.05647057,.0001012,97.4812,319.3236,135.7886,224.3422,0,U,53056,999,21141,.49329E-4,.653E-5,0
STARLINK-4252,2022-077Q,2026-05-18T01:28:48.182592,15.05647676,.0001079,97.4796,319.4244,143.4023,216.7278,0,U,53057,999,21142,.56982E-4,.763E-5,0
STARLINK-4317,2022-077R,2026-05-18T02:10:43.429152,15.05619954,.0002444,97.4765,318.3266,99.9953,260.1550,0,U,53058,999,21136,.33656E-3,.4797E-4,0
STARLINK-4320,2022-077S,2026-05-18T01:18:51.931872,15.05658026,.000123,97.4806,318.2042,117.8313,242.3038,0,U,53059,999,21134,.12204E-5,-.41E-6,0
STARLINK-4305,2022-077T,2026-05-18T01:54:45.204768,15.05649655,.0001737,97.4773,318.1822,71.6919,288.4497,0,U,53060,999,21134,-.73631E-4,-.1121E-4,0
STARLINK-4308,2022-077U,2026-05-18T01:10:53.993856,15.05651483,.0002046,97.4809,318.2057,91.9423,268.2038,0,U,53061,999,21134,-.53629E-4,-.833E-5,0
STARLINK-4311,2022-077V,2026-05-18T02:06:43.866144,15.05641523,.0001626,97.4767,318.3181,98.1850,261.9561,0,U,53062,999,21135,.30973E-4,.388E-5,0
STARLINK-4307,2022-077W,2026-05-18T01:52:42.591936,15.05679019,.0001391,97.4792,319.3086,89.6009,270.5377,0,U,53063,999,8300,-.43373E-3,-.6316E-4,0
STARLINK-4313,2022-077X,2026-05-18T02:08:40.028352,15.05644041,.0001547,97.4765,319.3773,139.2600,220.8743,0,U,53064,999,21142,-.60376E-5,-.146E-5,0
STARLINK-4312,2022-077Y,2026-05-18T01:50:46.553280,15.05667185,.0001472,97.4772,318.3131,89.3098,270.8298,0,U,53065,999,21135,-.28421E-3,-.4159E-4,0
STARLINK-4309,2022-077Z,2026-05-18T00:46:58.503648,15.05650791,.0001641,97.4813,318.2210,81.1252,279.0160,0,U,53066,999,21134,.12549E-3,.1752E-4,0
STARLINK-4325,2022-077AB,2026-05-18T02:00:41.636736,15.05652882,.0001629,97.4795,319.3712,43.6712,316.4644,0,U,53068,999,21142,-.33573E-4,-.543E-5,0
STARLINK-4323,2022-077AC,2026-05-18T01:14:52.778400,15.05649559,.0001054,97.4843,318.1769,106.4007,253.7336,0,U,53069,999,21134,.31205E-6,-.55E-6,0
STARLINK-4342,2022-077AD,2026-05-18T01:04:52.714848,15.05654071,.0001598,97.4778,319.4205,83.9761,276.1648,0,U,53070,999,21142,-.21026E-4,-.362E-5,0
STARLINK-4328,2022-077AE,2026-05-18T01:00:53.818848,15.05648470,.0001978,97.4793,319.4073,89.3963,270.7491,0,U,53071,999,21142,-.52941E-4,-.823E-5,0
STARLINK-4344,2022-077AF,2026-05-18T02:16:38.602272,15.05652930,.0001562,97.4772,319.3454,96.0244,264.1161,0,U,53072,999,21142,-.11695E-4,-.228E-5,0
STARLINK-4346,2022-077AG,2026-05-18T01:06:16.502112,15.21881099,.0005033,97.6360,327.1274,359.6698,0.4534,0,U,53073,999,21184,.27717E-3,.6236E-4,0
STARLINK-4310,2022-077AH,2026-05-18T01:13:28.972992,15.08344207,.0001259,97.5811,319.5558,95.2006,264.9366,0,U,53074,999,21142,-.90634E-5,-.203E-5,0
STARLINK-4348,2022-077AJ,2026-05-18T01:22:52.233600,15.05646797,.0001276,97.4803,318.3031,91.8558,268.2815,0,U,53075,999,21135,.26497E-4,.323E-5,0
STARLINK-4347,2022-077AK,2026-05-18T00:58:55.888032,15.05636901,.0001098,97.4797,318.1845,114.8476,245.2865,0,U,53076,999,21134,.18816E-3,.2656E-4,0
STARLINK-4322,2022-077AM,2026-05-18T01:30:50.231232,15.05695739,.0000928,97.4785,318.2979,122.0587,238.0730,0,U,53078,999,21135,-.65632E-3,-.9528E-4,0
STARLINK-4327,2022-077AN,2026-05-18T01:24:48.701664,15.05649095,.0001504,97.4803,319.3601,80.3953,279.7444,0,U,53079,999,21142,.12927E-4,.127E-5,0
STARLINK-4330,2022-077AP,2026-05-18T01:48:43.885152,15.05650798,.0001341,97.4780,319.3455,87.8605,272.2776,0,U,53080,999,21142,-.17094E-3,-.2525E-4,0
STARLINK-4326,2022-077AQ,2026-05-18T02:18:40.938624,15.05644328,.000172,97.4778,318.2328,85.7671,274.3752,0,U,53081,999,21135,.45941E-4,.604E-5,0
STARLINK-4321,2022-077AR,2026-05-18T01:06:54.170784,15.05647283,.0001542,97.4814,318.1540,90.8578,269.2825,0,U,53082,999,21134,.1215E-4,.116E-5,0
STARLINK-4251,2022-077AS,2026-05-18T01:40:45.784704,15.05649092,.0002106,97.4787,319.3100,83.8721,276.2746,0,U,53083,999,21142,-.80474E-4,-.122E-4,0
STARLINK-4319,2022-077AT,2026-05-18T01:36:46.442016,15.05643925,.0001786,97.4782,319.3390,102.2124,257.9303,0,U,53084,999,21142,.40809E-4,.53E-5,0
STARLINK-4324,2022-077AU,2026-05-18T01:56:43.991808,15.05628193,.0000983,97.4830,319.3145,58.9697,301.1626,0,U,53085,999,21142,-.16013E-3,-.2367E-4,0
STARLINK-4318,2022-077AV,2026-05-18T01:02:56.162976,15.05667516,.0001363,97.4790,318.3007,90.6511,269.4872,0,U,53086,999,21135,-.29149E-3,-.4264E-4,0
STARLINK-4333,2022-077AX,2026-05-18T00:54:55.245024,15.05660041,.0000919,97.4810,318.1483,96.8465,263.2867,0,U,53088,999,21134,.88888E-4,.1224E-4,0
TIANLIAN 2-03,2022-078A,2026-05-18T01:23:38.853312,1.00271647,.0002116,0.5956,76.2884,303.1501,247.8001,0,U,53100,999,1424,0,.76E-6,0
LARES-2,2022-080A,2026-05-07T03:52:33.796992,6.38965197,.0005357,70.1704,319.3995,343.8104,16.2342,0,U,53105,999,8904,0,-.8E-7,0
GREENCUBE (IO-117),2022-080E,2026-05-17T12:34:27.165792,6.42583321,.00088126,70.1432,308.9131,296.7194,63.2564,0,U,53109,999,9009,0,-.3E-7,0
SUPERVIEW NEO-2 01,2022-082A,2026-05-18T04:08:13.640640,15.24496038,.0001695,97.3927,148.5206,89.4482,270.6950,0,U,53128,999,21363,.21589E-4,.46E-5,0
SUPERVIEW NEO-2 02,2022-082C,2026-05-18T04:41:48.365088,15.24499140,.0001692,97.3935,148.5988,89.4712,270.6719,0,U,53130,999,21364,.41778E-4,.956E-5,0
STARLINK-4150,2022-083C,2026-05-18T05:26:31.233696,15.08823847,.0001602,53.2168,221.9531,84.9253,275.1922,0,U,53134,999,21171,-.20483E-3,-.3545E-4,0
STARLINK-4023,2022-083D,2026-05-17T23:15:34.001856,15.08839888,.0001404,53.2151,223.1143,84.7601,275.3551,0,U,53135,999,21266,-.34922E-4,-.844E-5,0
STARLINK-4152,2022-083E,2026-05-17T15:13:20.299872,15.08836432,.00010618,53.2179,224.6172,86.4368,273.6746,0,U,53136,999,21261,.4628017E-5,-.214E-5,0
STARLINK-4145,2022-083F,2026-05-18T05:21:12.695040,15.08855250,.0001321,53.2163,221.9710,88.2746,271.8397,0,U,53137,999,21171,.21245E-4,.5E-6,0
STARLINK-4141,2022-083G,2026-05-17T22:57:42.868224,15.08836212,.0001301,53.2169,218.3483,96.9020,263.2121,0,U,53138,999,21251,-.36532246E-4,-.869E-5,0
STARLINK-4185,2022-083H,2026-05-18T05:05:19.112928,15.08834811,.000096,53.2169,222.0226,89.7215,270.3887,0,U,53139,999,21171,.13417E-4,-.74E-6,0
STARLINK-4170,2022-083J,2026-05-17T22:49:04.866528,15.08828546,.00010671,53.2154,223.1967,84.7005,275.4109,0,U,53140,999,21167,-.16527883E-3,-.2916E-4,0
STARLINK-4103,2022-083K,2026-05-17T16:01:02.334432,15.08830117,.00010328,53.2167,224.4683,82.6306,277.4804,0,U,53141,999,21163,-.14853434E-4,-.524E-5,0
STARLINK-4101,2022-083L,2026-05-17T22:34:33.525984,15.08827693,.0001231,53.2162,223.2140,87.0365,273.0768,0,U,53142,999,21168,-.64935519E-4,-.1321E-4,0
STARLINK-4102,2022-083M,2026-05-17T22:17:16.874592,15.08831345,.00011844,53.2157,223.2960,94.1568,265.9560,0,U,53143,999,21167,-.24789181E-4,-.682E-5,0
STARLINK-4100,2022-083N,2026-05-17T22:33:11.440800,15.08822963,.00011573,53.2150,223.2601,102.7639,257.3483,0,U,53144,999,21167,-.36026725E-4,-.861E-5,0
STARLINK-4106,2022-083P,2026-05-17T12:34:21.918720,15.08832660,.00009598,53.2157,225.1114,84.9933,275.1169,0,U,53145,999,21161,-.59121366E-4,-.1228E-4,0
STARLINK-4094,2022-083R,2026-05-17T15:39:49.946688,15.08835476,.000102,53.2170,224.5303,95.5016,264.6092,0,U,53147,999,21228,-.44229017E-4,-.991E-5,0
STARLINK-4021,2022-083T,2026-05-18T05:02:45.089376,15.08835642,.0001323,53.2176,212.2278,104.1105,256.0035,0,U,53149,999,21185,-.16521E-4,-.551E-5,0
STARLINK-4040,2022-083V,2026-05-18T00:31:04.876608,15.08834274,.0001423,53.2175,212.8817,82.9805,277.1349,0,U,53151,999,21182,-.4898E-4,-.1067E-4,0
STARLINK-4045,2022-083W,2026-05-18T04:00:01.998720,15.32146501,.000101,53.2171,208.2079,59.6383,246.9067,0,U,53152,999,581,.23371E-2,.73902E-3,0
STARLINK-4098,2022-083X,2026-05-17T11:42:41.948928,15.08831495,.0001039,53.2169,215.2759,86.5457,273.5654,0,U,53153,999,21174,-.38212848E-4,-.896E-5,0
STARLINK-4077,2022-083Y,2026-05-18T05:22:32.512224,15.08834040,.0001071,53.2177,211.9689,82.5611,277.5503,0,U,53154,999,21185,-.50366E-4,-.1089E-4,0
STARLINK-4088,2022-083Z,2026-05-18T05:01:18.273792,15.08859602,.0000961,53.2168,212.0345,87.9043,272.2060,0,U,53155,999,21249,.1011E-3,.1322E-4,0
STARLINK-4087,2022-083AA,2026-05-17T14:26:57.711840,15.08825812,.000136,53.2167,214.6312,83.2997,276.8150,0,U,53156,999,21176,-.9313E-4,-.1769E-4,0
STARLINK-4054,2022-083AC,2026-05-17T22:45:05.730336,15.08835193,.00009002,53.2168,213.2055,100.1325,259.9769,0,U,53158,999,21181,-.2967662E-4,-.76E-5,0
STARLINK-4111,2022-083AD,2026-05-17T14:21:40.777632,15.08830214,.0001238,53.2164,214.7751,82.7180,277.3953,0,U,53159,999,21176,-.29199E-4,-.752E-5,0
STARLINK-4096,2022-083AE,2026-05-17T22:34:29.915328,15.08834212,.00012131,53.2163,213.2401,89.3878,270.7254,0,U,53160,999,21181,.10265897E-3,.1346E-4,0
STARLINK-4055,2022-083AF,2026-05-17T22:02:42.149760,15.08834674,.00009773,53.2155,213.3426,85.2666,274.8438,0,U,53161,999,21181,-.1993525E-4,-.605E-5,0
STARLINK-4114,2022-083AG,2026-05-17T14:28:21.137088,15.08841132,.0001119,53.2158,214.7669,79.3665,280.7453,0,U,53162,999,21176,.1806E-3,.2588E-4,0
STARLINK-4104,2022-083AH,2026-05-17T22:13:19.386048,15.08837830,.00011854,53.2171,213.4521,87.6100,272.5028,0,U,53163,999,21181,.512337E-5,-.206E-5,0
STARLINK-4116,2022-083AJ,2026-05-18T04:29:33.222912,15.08833100,.0001321,53.2179,212.1351,78.1429,281.9712,0,U,53164,999,21185,-.33501E-4,-.821E-5,0
STARLINK-4090,2022-083AK,2026-05-17T21:46:49.084320,15.08835257,.0001242,53.2165,213.3893,90.0502,270.0633,0,U,53165,999,21181,.13594178E-3,.1876E-4,0
STARLINK-4110,2022-083AL,2026-05-18T04:00:01.998720,15.38645107,.0000949,53.2171,206.7565,61.1918,172.9178,0,U,53166,999,577,.26456E-2,.103499E-2,0
STARLINK-3683,2022-083AM,2026-05-18T04:34:10.716384,15.08835804,.0001199,53.2160,197.1113,81.6234,278.4894,0,U,53167,999,21205,-.27441E-4,-.724E-5,0
STARLINK-4105,2022-083AN,2026-05-17T21:52:08.010912,15.08820454,.00012624,53.2184,213.3749,92.4113,267.7024,0,U,53168,999,21181,-.9168309E-4,-.1746E-4,0
STARLINK-4117,2022-083AP,2026-05-17T10:33:11.880576,15.08837091,.00009625,53.2163,200.7477,90.5177,269.5926,0,U,53169,999,21193,.82211483E-4,.1021E-4,0
STARLINK-4095,2022-083AQ,2026-05-18T04:54:03.262752,15.08825736,.000119,53.2178,207.0086,96.0838,264.0289,0,U,53170,999,21192,-.82189E-4,-.1595E-4,0
STARLINK-4052,2022-083AR,2026-05-18T02:42:11.483424,15.08838388,.000098,53.2163,182.2286,73.5431,286.5669,0,U,53171,999,21225,.13555E-4,-.72E-6,0
STARLINK-4299,2022-083AS,2026-05-17T14:24:57.703104,15.08839535,.0000983,53.2166,209.6771,92.7751,267.3354,0,U,53172,999,21182,.19653E-4,.25E-6,0
STARLINK-4300,2022-083AT,2026-05-18T03:37:12.696096,15.08848237,.0001321,53.2160,187.2882,103.6314,256.4825,0,U,53173,999,21218,-.15216E-5,-.312E-5,0
STARLINK-4205,2022-083AU,2026-05-17T23:22:14.134080,15.08835788,.0001385,53.2195,223.0239,102.5322,257.5825,0,U,53174,999,21167,-.27189E-4,-.721E-5,0
STARLINK-4292,2022-083AV,2026-05-17T20:15:19.274112,15.08971836,.00004969,53.2153,223.6723,133.3321,226.7713,0,U,53175,999,21165,-.20071125E-2,-.32203E-3,0
STARLINK-4294,2022-083AW,2026-05-18T04:18:15.808896,15.08835083,.0000816,53.2159,197.0815,81.0738,279.0346,0,U,53176,999,21205,-.2736E-4,-.723E-5,0
STARLINK-4298,2022-083AX,2026-05-17T21:05:04.183296,15.08837575,.00010442,53.2153,188.5067,79.1875,280.9235,0,U,53177,999,21214,-.905739E-5,-.432E-5,0
STARLINK-4280,2022-083AY,2026-05-17T15:19:57.766656,15.08832966,.00010713,53.2164,214.5953,86.3625,273.7490,0,U,53178,999,21175,-.7790632E-5,-.412E-5,0
STARLINK-4276,2022-083AZ,2026-05-18T02:16:59.271744,15.08840458,.0000878,53.2160,172.1464,85.2560,274.8533,0,U,53179,999,21239,.28284E-4,.162E-5,0
STARLINK-4258,2022-083BA,2026-05-18T02:54:07.932096,15.08837362,.0001006,53.2156,172.2991,82.5195,277.5911,0,U,53180,999,21239,.22743E-4,.74E-6,0
STARLINK-4278,2022-083BC,2026-05-18T03:21:21.559968,15.08809908,.0000986,53.2168,187.3385,67.1894,292.9203,0,U,53182,999,21218,-.199E-3,-.3451E-4,0
STARLINK-4268,2022-083BD,2026-05-17T19:36:17.821152,15.08834556,.00011247,53.2163,178.7102,81.3493,278.7626,0,U,53183,999,21227,-.13887658E-4,-.509E-5,0
STARLINK-4257,2022-083BE,2026-05-18T02:11:41.400096,15.08840407,.0001158,53.2158,172.1484,83.3732,276.7392,0,U,53184,999,21240,.41215E-4,.368E-5,0
STARLINK-4391,2022-084A,2026-05-18T01:44:44.614176,15.05648678,.0001458,97.4805,199.3283,105.0109,255.1280,0,U,53189,999,21049,-.88758E-5,-.187E-5,0
STARLINK-4332,2022-084B,2026-05-18T03:40:23.145024,15.05646977,.0001567,97.4771,199.4391,118.6119,241.5266,0,U,53190,999,21050,-.27216E-4,-.452E-5,0
STARLINK-4369,2022-084C,2026-05-18T04:00:01.998720,15.20399547,.0001165,97.5993,198.9049,131.1776,78.8537,0,U,53191,999,582,.25045E-2,.54868E-3,0
STARLINK-4375,2022-084D,2026-05-18T04:24:14.235840,15.05706917,.0001946,97.4773,199.4644,341.0888,19.0266,0,U,53192,999,21050,-.73614E-3,-.10681E-3,0
STARLINK-4351,2022-084E,2026-05-18T03:34:26.433984,15.05657351,.0001267,97.4753,198.3091,139.2518,220.8804,0,U,53193,999,21077,-.16123E-3,-.2385E-4,0
STARLINK-4382,2022-084F,2026-05-18T01:36:45.763776,15.05653762,.0001507,97.4818,199.3262,140.7984,219.3352,0,U,53194,999,20981,.1094E-4,.99E-6,0
STARLINK-4403,2022-084J,2026-05-18T03:26:28.485600,15.05602939,.0001624,97.4776,198.2879,138.2233,221.9118,0,U,53197,999,20975,.60537E-3,.8675E-4,0
STARLINK-4385,2022-084K,2026-05-18T04:10:20.602848,15.05669552,.0002568,97.4792,198.4167,326.8079,33.2987,0,U,53198,999,21042,-.39816E-3,-.5803E-4,0
STARLINK-4395,2022-084L,2026-05-18T04:12:17.750016,15.05650638,.0000881,97.4817,199.4681,353.1627,6.9588,0,U,53199,999,20983,-.19505E-3,-.2872E-4,0
STARLINK-4417,2022-084M,2026-05-18T03:04:29.631936,15.05650281,.0001378,97.4774,199.3770,145.8673,214.2643,0,U,53200,999,21048,-.19488E-4,-.34E-5,0
STARLINK-4405,2022-084N,2026-05-18T04:00:01.998720,15.19141860,.0001684,97.6000,200.0238,77.8339,325.9468,0,U,53201,999,572,.24009E-2,.50686E-3,0
STARLINK-4411,2022-084P,2026-05-18T03:56:20.327424,15.05647100,.0002003,97.4798,199.4767,128.1662,231.9745,0,U,53202,999,20983,.43482E-4,.568E-5,0
STARLINK-4409,2022-084Q,2026-05-18T03:52:21.077184,15.05649215,.0001039,97.4758,199.4652,32.3710,327.7581,0,U,53203,999,20983,-.28279E-4,-.467E-5,0
STARLINK-4410,2022-084R,2026-05-18T04:00:01.998720,15.19352913,.0001713,97.6000,198.7979,59.1922,319.8982,0,U,53204,999,572,.21246E-2,.45085E-3,0
STARLINK-4397,2022-084S,2026-05-18T03:44:22.976736,15.05632943,.0001174,97.4812,199.4660,218.2208,141.8936,0,U,53205,999,20983,-.66301E-4,-.1015E-4,0
STARLINK-4408,2022-084T,2026-05-18T04:04:18.947136,15.05609810,.0000841,97.4786,199.4525,5.5791,354.5446,0,U,53206,999,20983,.5021E-3,.7185E-4,0
STARLINK-4413,2022-084U,2026-05-18T01:34:48.756576,15.05653270,.0001153,97.4804,198.1973,137.9045,222.2271,0,U,53207,999,20974,.54485E-5,.2E-6,0
STARLINK-4425,2022-084V,2026-05-18T03:06:32.067648,15.05643097,.0000172,97.4783,198.2918,119.2734,240.8510,0,U,53208,999,20975,.10835E-3,.1505E-4,0
STARLINK-4423,2022-084W,2026-05-18T03:30:30.072960,15.05596728,.0001263,97.4767,198.3980,129.3624,230.7715,0,U,53209,999,20976,.62536E-3,.8963E-4,0
STARLINK-4427,2022-084X,2026-05-18T03:02:32.960832,15.05620101,.0001176,97.4782,198.2844,147.1848,212.9452,0,U,53210,999,21029,.42885E-3,.6129E-4,0
STARLINK-4416,2022-084Z,2026-05-18T03:48:21.871008,15.05640480,.0001352,97.4780,199.4491,110.0724,250.0648,0,U,53212,999,20982,.41929E-4,.546E-5,0
STARLINK-4414,2022-084AA,2026-05-18T04:02:21.595200,15.05648273,.0000877,97.4765,198.3472,14.9264,345.1989,0,U,53213,999,21028,.33616E-4,.426E-5,0
STARLINK-4353,2022-084AB,2026-05-18T02:54:35.766720,15.05641617,.0000517,97.4836,198.2789,32.6373,327.4886,0,U,53214,999,20975,-.37635E-3,-.5484E-4,0
STARLINK-4335,2022-084AC,2026-05-18T03:24:26.208000,15.05638278,.000084,97.4769,199.4446,113.8568,246.2747,0,U,53215,999,21035,.12048E-3,.1679E-4,0
STARLINK-4376,2022-084AD,2026-05-18T02:38:37.730688,15.05722315,.0001739,97.4806,198.2816,317.8742,42.2351,0,U,53216,999,20975,-.12454E-2,-.18018E-3,0
STARLINK-4384,2022-084AF,2026-05-18T04:28:15.654720,15.05644395,.0001355,97.4836,199.5476,209.8481,150.2669,0,U,53218,999,21036,-.92648E-4,-.1395E-4,0
STARLINK-4373,2022-084AG,2026-05-18T03:32:24.261792,15.05659991,.0001062,97.4782,199.4206,54.8623,305.2703,0,U,53219,999,20983,-.1948E-3,-.2869E-4,0
STARLINK-4363,2022-084AH,2026-05-18T04:18:19.061856,15.05643099,.0000666,97.4839,198.3281,338.9901,21.1299,0,U,53220,999,21028,-.15345E-3,-.2272E-4,0
STARLINK-4377,2022-084AJ,2026-05-18T03:22:29.478144,15.05648080,.000195,97.4765,198.3580,149.3392,210.7949,0,U,53221,999,20976,.21314E-3,.3017E-4,0
STARLINK-4356,2022-084AM,2026-05-18T01:10:52.409280,15.05759750,.0001377,97.4801,198.1837,332.4847,27.6307,0,U,53224,999,20974,-.1346E-2,-.19484E-3,0
STARLINK-4358,2022-084AN,2026-05-18T03:36:23.652000,15.05643941,.0002048,97.4794,199.3983,130.9154,229.2251,0,U,53225,999,20983,.61355E-5,.29E-6,0
STARLINK-4359,2022-084AP,2026-05-18T03:58:22.781280,15.05643382,.0000539,97.4809,198.3290,325.2792,34.8400,0,U,53226,999,20976,-.98341E-4,-.1477E-4,0
STARLINK-4366,2022-084AQ,2026-05-18T01:32:47.864832,15.05646602,.0001583,97.4797,199.3406,139.6486,220.4859,0,U,53227,999,20982,.95123E-4,.1314E-4,0
STARLINK-4365,2022-084AR,2026-05-18T02:58:34.027680,15.05635849,.0000594,97.4777,198.3730,101.4905,258.6389,0,U,53228,999,20976,.25218E-3,.358E-4,0
STARLINK-4367,2022-084AS,2026-05-18T03:16:27.258240,15.05668414,.000181,97.4763,199.4091,131.0079,229.1305,0,U,53229,999,20983,-.2627E-3,-.3849E-4,0
STARLINK-4364,2022-084AT,2026-05-18T04:20:14.728128,15.05739727,.0002229,97.4775,199.5078,325.6065,34.5017,0,U,53230,999,20984,-.11672E-2,-.16901E-3,0
STARLINK-4370,2022-084AU,2026-05-18T03:00:30.450816,15.05634022,.0000708,97.4770,199.4171,49.7695,310.3594,0,U,53231,999,20983,.30008E-3,.4272E-4,0
STARLINK-4371,2022-084AV,2026-05-18T03:54:23.147424,15.05651993,.0001041,97.4759,198.3084,328.7942,31.3223,0,U,53232,999,20976,-.27943E-4,-.462E-5,0
STARLINK-4372,2022-084AW,2026-05-18T03:42:25.094304,15.05646033,.0001342,97.4772,198.3101,132.7222,227.4119,0,U,53233,999,20976,.15064E-4,.158E-5,0
STARLINK-4368,2022-084AX,2026-05-18T04:00:01.998720,15.22121367,.0000984,97.5982,198.8583,87.9648,345.8790,0,U,53234,999,577,.19595E-2,.45067E-3,0
CSS (WENTIAN),2022-085A,2026-05-17T21:27:17.819136,15.60642764,.0007438,41.4668,146.2200,251.1293,108.8740,0,U,53239,999,28823,.13428482E-3,.11135E-3,0
STARLINK-4056,2022-086A,2026-05-17T17:25:09.577920,15.08832185,.00012989,53.2157,249.1946,95.4314,264.6827,0,U,53242,999,21173,-.18271931E-3,-.3194E-4,0
STARLINK-4047,2022-086B,2026-05-18T00:41:38.098752,15.08833976,.0001137,53.2168,252.5375,84.1547,275.9575,0,U,53243,999,21173,-.16602E-4,-.552E-5,0
STARLINK-4125,2022-086C,2026-05-18T01:18:47.605824,15.08830943,.0001749,53.2150,252.8058,97.1504,262.9687,0,U,53244,999,21171,-.59529E-4,-.1235E-4,0
STARLINK-4131,2022-086E,2026-05-18T01:13:28.662816,15.08800020,.0001511,53.2164,252.7452,104.4231,255.6928,0,U,53246,999,21060,.4235E-3,.6451E-4,0
STARLINK-4061,2022-086F,2026-05-17T17:46:23.777472,15.08836977,.00011776,53.2165,249.3204,84.2268,275.8858,0,U,53247,999,21173,-.67890849E-4,-.1368E-4,0
STARLINK-4135,2022-086G,2026-05-17T23:52:01.608384,15.08829940,.0001175,53.2206,248.1031,89.8546,270.2581,0,U,53248,999,21177,-.54227E-4,-.115E-4,0
STARLINK-4128,2022-086H,2026-05-17T23:56:42.193248,15.08828161,.0001262,53.2158,242.9939,90.6847,269.4289,0,U,53249,999,21154,-.58337E-4,-.1216E-4,0
STARLINK-4059,2022-086J,2026-05-18T00:00:36.764064,15.08832968,.0001295,53.2181,242.9743,86.7174,273.3967,0,U,53250,999,21153,-.25968E-5,-.329E-5,0
STARLINK-4129,2022-086K,2026-05-17T17:23:10.931712,15.08825916,.00012322,53.2170,244.2109,92.2506,267.8627,0,U,53251,999,21148,-.66462103E-4,-.1345E-4,0
STARLINK-4132,2022-086L,2026-05-17T23:50:00.532608,15.08849610,.000057,53.2191,242.9618,113.6583,246.4469,0,U,53252,999,21154,-.35909E-3,-.5999E-4,0
STARLINK-4133,2022-086M,2026-05-17T23:39:24.912864,15.08835495,.0001325,53.2175,243.0396,97.6468,262.4674,0,U,53253,999,21152,-.65882E-4,-.1336E-4,0
STARLINK-4134,2022-086N,2026-05-17T23:51:24.367392,15.08826777,.0001215,53.2162,243.0126,91.9763,268.1368,0,U,53254,999,21154,-.74359E-4,-.1471E-4,0
STARLINK-4142,2022-086P,2026-05-17T10:45:43.743744,15.08832472,.00012099,53.2158,245.4493,97.1491,262.9639,0,U,53255,999,21144,-.1286789E-4,-.493E-5,0
STARLINK-4147,2022-086Q,2026-05-17T23:34:07.195872,15.08832990,.0001185,53.2175,243.0565,95.0855,265.0273,0,U,53256,999,21152,-.67359E-4,-.1359E-4,0
STARLINK-4144,2022-086R,2026-05-17T16:51:23.904000,15.08818359,.00013069,53.2159,244.3096,115.7117,244.4010,0,U,53257,999,21148,-.12617048E-3,-.2294E-4,0
STARLINK-4127,2022-086S,2026-05-17T17:01:58.207008,15.08838453,.00012187,53.2163,244.2773,92.5179,267.5953,0,U,53258,999,21148,-.55571532E-4,-.1172E-4,0
STARLINK-4140,2022-086T,2026-05-17T23:55:15.894336,15.08826658,.0001248,53.2166,242.6321,88.0068,272.1067,0,U,53259,999,21153,-.60606E-4,-.1252E-4,0
STARLINK-4062,2022-086V,2026-05-18T00:32:24.825984,15.08832860,.0001222,53.2162,242.8754,84.1970,275.9162,0,U,53261,999,21153,-.43071E-4,-.973E-5,0
STARLINK-4085,2022-086W,2026-05-18T00:43:00.916608,15.08831926,.0001319,53.2175,242.8419,80.1654,279.9487,0,U,53262,999,21153,.18575E-3,.2669E-4,0
STARLINK-4130,2022-086X,2026-05-18T00:27:07.464960,15.08830396,.0001231,53.2158,242.8939,88.4189,271.6944,0,U,53263,999,21153,-.35515E-4,-.853E-5,0
STARLINK-3950,2022-086Y,2026-05-18T00:37:42.353760,15.08838672,.0001315,53.2157,242.8584,91.4082,268.7061,0,U,53264,999,21153,-.57141E-4,-.1197E-4,0
STARLINK-4097,2022-086Z,2026-05-18T00:16:30.659808,15.08835955,.000108,53.2158,242.9238,99.5921,260.5193,0,U,53265,999,21153,-.25756E-4,-.698E-5,0
